,Unnamed: 0,player_id,datetime,minutes,predmin
756,756,227,2025-03-16,0,0
757,757,227,2025-04-03,0,0
758,758,227,2025-04-06,0,0
759,759,227,2025-04-13,0,0
760,760,227,2025-04-20,0,0
761,761,227,2025-04-26,0,0
762,762,227,2025-05-04,0,0
763,763,227,2025-05-11,0,0
764,764,227,2025-05-16,0,0
765,765,227,2023-08-25,0,0
766,766,227,2023-10-02,0,0
767,767,227,2023-10-07,0,0
768,768,227,2023-10-21,0,0
769,769,227,2023-10-28,9,0
770,770,227,2023-11-06,0,12
771,771,227,2023-11-12,0,0
772,772,227,2023-11-25,0,10
773,773,227,2023-12-03,0,0
774,774,227,2023-12-06,0,0
775,775,227,2023-12-10,0,0
776,776,227,2023-12-16,0,0
777,777,227,2023-12-24,0,0
778,778,227,2023-12-27,0,0
779,779,227,2023-12-30,0,0
780,780,227,2024-01-13,0,0
781,781,227,2024-01-31,0,0
782,782,227,2024-02-04,0,0
783,783,227,2024-02-12,0,0
784,784,227,2024-02-17,0,0
785,785,227,2024-03-02,0,0
786,786,227,2024-03-11,0,0
787,787,227,2024-03-30,0,0
788,788,227,2024-04-04,0,0
789,789,227,2024-04-07,0,0
790,790,227,2024-04-15,2,0
791,791,227,2024-04-23,0,0
792,792,227,2024-04-27,0,0
793,793,227,2024-05-02,0,0
794,794,227,2024-05-05,0,0
795,795,227,2024-05-11,0,0
796,796,227,2024-05-15,0,0
797,797,227,2024-05-19,0,0
798,798,729,2024-09-21,36,43
799,799,729,2024-09-28,74,45
800,800,729,2024-10-05,69,55
801,801,729,2024-10-19,60,60
802,802,729,2024-10-27,70,53
803,803,729,2024-11-02,45,62
804,804,729,2024-11-09,66,62
805,805,729,2024-11-25,74,59
806,806,729,2024-11-30,64,54
807,807,729,2024-12-03,28,59
808,808,729,2024-12-09,0,41
809,809,729,2024-12-16,0,27
810,810,729,2024-12-21,0,16
811,811,729,2024-12-26,0,0
