,player_id,datetime,minutes,Lynge_CNN1D_DEF,Lynge_FCNN_DEF,Lynge_FCNN_Hard_Sigmoid_DEF,Lynge_RNN_DEF,baseline_DEF,xgboost_DEF
2831,628,2025-05-01,90,78,81,77,77,90.0,89.99997
2832,628,2025-05-05,90,78,83,80,75,90.0,89.99997
2833,628,2025-05-11,90,78,86,82,76,90.0,89.99997
2834,628,2025-05-18,90,77,82,78,75,90.0,89.99997
2835,644,2022-08-06,0,3,7,1,2,,0.0
2836,644,2022-08-30,90,71,76,76,70,0.0,89.99997
2837,644,2022-09-03,90,78,80,71,78,45.0,89.99997
2838,644,2022-09-16,90,79,85,76,76,60.0,89.99997
2839,644,2022-10-01,90,79,82,82,78,67.5,89.99997
2840,644,2022-10-08,90,79,84,74,76,90.0,89.99997
2841,644,2022-10-16,41,78,79,80,78,90.0,89.99997
2842,644,2022-11-06,71,60,61,69,53,77.75,58.285873
2843,644,2022-11-12,72,65,67,65,62,73.0,57.054493
2844,644,2022-12-26,0,66,67,62,66,68.5,69.1892
2845,644,2022-12-31,90,34,28,29,38,46.0,12.083659
2846,644,2023-01-04,33,61,67,72,55,58.25,81.97995
2847,644,2023-02-18,90,47,52,52,35,48.75,54.257206
2848,644,2023-02-25,90,64,65,71,56,53.25,89.99997
2849,644,2023-03-04,90,75,72,62,73,75.75,89.99997
2850,644,2023-03-12,90,76,80,90,75,75.75,89.99997
2851,644,2023-03-15,90,84,78,90,79,90.0,89.99997
2852,644,2023-03-18,7,80,79,90,76,90.0,89.99997
2853,644,2023-04-08,90,47,55,50,44,69.25,25.442493
2854,644,2023-04-15,90,66,63,67,57,69.25,81.97995
2855,644,2023-04-21,90,71,75,72,65,69.25,89.99997
2856,644,2023-04-27,0,75,79,87,72,69.25,89.99997
2857,644,2023-04-30,90,44,40,35,42,67.5,21.125393
2858,644,2023-05-08,37,67,60,74,60,67.5,81.97995
2859,644,2023-05-13,0,53,52,57,45,54.25,54.257206
2860,644,2023-05-21,0,21,12,8,18,31.75,6.5286717
2861,644,2023-05-28,0,19,11,2,16,31.75,0.684695
2862,644,2024-09-21,0,2,5,3,2,9.25,0.0
2863,644,2024-09-30,0,3,7,12,1,0.0,0.0
2864,644,2024-10-05,0,2,4,0,2,0.0,0.0
2865,644,2024-10-19,0,2,4,0,2,0.0,0.0
2866,644,2024-10-26,0,3,7,0,2,0.0,0.0
2867,644,2024-11-02,0,1,2,0,3,0.0,0.0
2868,644,2024-11-09,0,3,5,2,2,0.0,0.0
2869,644,2024-11-24,0,2,4,0,2,0.0,0.0
2870,644,2024-11-29,0,2,3,0,2,0.0,0.0
2871,644,2024-12-04,0,2,6,5,2,0.0,0.0
2872,644,2024-12-07,0,2,5,0,2,0.0,0.0
2873,644,2024-12-15,0,3,5,4,2,0.0,0.0
2874,644,2024-12-22,0,2,4,0,2,0.0,0.0
2875,644,2024-12-26,0,3,7,9,2,0.0,0.0
2876,644,2024-12-29,0,2,2,0,2,0.0,0.0
2877,644,2025-01-04,0,3,5,6,2,0.0,0.0
2878,644,2025-01-16,0,3,6,5,2,0.0,0.0
2879,644,2025-01-19,0,2,5,2,2,0.0,0.0
2880,644,2025-01-25,0,3,6,2,2,0.0,0.0
2881,644,2025-02-01,0,1,4,0,2,0.0,0.0
2882,644,2025-02-15,0,3,6,9,1,0.0,0.0
2883,644,2025-02-22,78,2,2,0,2,0.0,0.0
2884,644,2025-02-25,90,44,48,40,48,19.5,69.31689
2885,644,2025-03-08,71,57,55,59,53,42.0,89.99997
2886,644,2025-03-15,90,59,61,56,54,59.75,66.39462
2887,644,2025-04-02,0,74,74,80,71,82.25,89.99997
2888,644,2025-04-06,0,40,33,41,41,62.75,17.096724
2889,644,2025-04-12,0,19,14,18,22,40.25,4.713367
2890,644,2025-04-19,0,14,12,14,11,22.5,0.604695
2891,644,2025-04-26,0,2,3,0,2,0.0,0.0
2892,644,2025-05-03,0,2,3,0,2,0.0,0.0
2893,644,2025-05-10,0,4,5,5,2,0.0,0.0
2894,644,2025-05-18,0,2,1,0,3,0.0,0.0
2895,645,2023-02-04,90,63,66,59,57,,89.99997
2896,645,2023-03-04,0,24,22,25,23,90.0,0.684695
2897,645,2023-03-12,0,12,10,8,11,45.0,0.604695
2898,645,2023-03-15,31,2,1,0,2,30.0,0.0
2899,645,2023-03-18,0,29,29,28,38,30.25,37.160477
2900,645,2023-04-02,0,10,12,4,17,7.75,2.5
2901,645,2023-04-08,0,7,10,7,8,7.75,0.08
2902,645,2023-04-15,0,6,5,0,3,7.75,0.0
2903,645,2023-04-21,0,3,12,9,2,0.0,0.0
2904,645,2023-04-27,0,1,2,0,2,0.0,0.0
2905,645,2023-04-30,0,3,6,4,2,0.0,0.0
2906,645,2023-05-08,0,1,1,0,2,0.0,0.0
2907,645,2023-05-13,0,3,6,1,2,0.0,0.0
2908,645,2023-05-21,76,2,2,0,2,0.0,0.0
2909,645,2023-05-28,90,44,45,53,47,19.0,69.31689
2910,645,2024-09-21,0,2,5,3,2,41.5,0.0
2911,645,2024-09-30,0,3,7,12,1,41.5,0.0
2912,645,2024-10-05,0,2,4,0,2,41.5,0.0
2913,645,2024-10-19,0,2,4,0,2,22.5,0.0
2914,645,2024-10-26,13,3,7,0,2,0.0,0.0
2915,645,2024-11-02,0,13,14,14,24,3.25,16.114475
2916,645,2024-11-09,0,7,9,11,14,3.25,0.0
2917,645,2024-11-24,0,5,7,0,1,3.25,0.08
2918,645,2024-11-29,0,4,4,1,2,3.25,0.0
2919,645,2024-12-04,77,2,6,5,2,0.0,0.0
2920,645,2024-12-07,45,43,47,40,47,19.25,69.31689
2921,645,2024-12-15,0,44,41,40,35,30.5,48.63944
2922,645,2024-12-22,10,22,18,7,18,30.5,2.5
2923,645,2024-12-26,29,27,24,31,24,33.0,7.2340813
2924,645,2024-12-29,90,33,33,41,36,21.0,31.595211
2925,645,2025-01-04,45,55,61,55,54,32.25,89.99997
2926,645,2025-01-16,90,47,51,57,42,43.5,53.65251
2927,645,2025-01-19,85,65,70,62,55,63.5,89.99997
2928,645,2025-01-25,87,71,74,64,68,77.5,85.97128
2929,645,2025-02-01,90,73,81,76,71,76.75,85.00543
2930,645,2025-02-15,90,78,78,75,75,88.0,89.99997
2931,645,2025-02-22,90,74,73,74,73,88.0,89.99997
2932,645,2025-02-25,45,74,76,76,73,89.25,89.99997
2933,645,2025-03-08,0,55,53,54,52,78.75,58.285873
2934,645,2025-03-15,0,30,21,13,27,56.25,7.1333666
2935,645,2025-04-02,0,18,15,22,14,33.75,0.684695
2936,645,2025-04-06,0,7,7,10,3,11.25,0.604695
2937,645,2025-04-12,0,2,2,0,2,0.0,0.0
2938,645,2025-04-19,0,3,5,3,2,0.0,0.0
2939,645,2025-04-26,4,2,3,0,2,0.0,0.0
2940,645,2025-05-03,0,5,10,8,3,1.0,4.3171
2941,645,2025-05-10,90,4,6,12,2,1.0,0.0
2942,645,2025-05-18,90,53,55,57,53,23.5,81.97995
2943,664,2022-08-06,90,26,20,20,23,,4.713367
2944,664,2022-08-30,90,79,77,66,76,90.0,89.99997
2945,664,2022-09-03,90,77,78,75,76,90.0,89.99997
2946,664,2022-09-16,90,79,85,75,76,90.0,89.99997
2947,664,2022-10-01,90,78,83,71,76,90.0,89.99997
2948,664,2022-10-08,78,76,80,70,74,90.0,89.99997
2949,664,2022-10-16,90,71,69,75,70,87.0,89.99997
2950,664,2022-10-19,65,76,76,79,75,87.0,89.99997
2951,664,2022-12-26,90,68,62,55,61,80.75,66.99931
2952,664,2022-12-31,90,72,73,80,71,80.75,89.99997
2953,664,2023-01-04,90,73,77,74,73,83.75,89.99997
2954,664,2023-01-14,90,75,76,76,73,83.75,89.99997
2955,664,2023-01-21,90,73,76,72,75,90.0,89.99997
2956,664,2023-02-18,0,76,80,71,76,90.0,89.99997
2957,664,2023-02-25,19,41,40,51,43,67.5,21.125393
2958,664,2023-03-04,90,39,41,45,38,49.75,20.827839
2959,664,2023-03-12,90,63,65,59,58,49.75,89.99997
2960,664,2023-03-15,58,70,69,74,71,49.75,89.99997
2961,664,2023-03-18,90,60,61,62,54,64.25,57.68118
2962,664,2023-04-02,90,72,71,66,66,82.0,89.99997
2963,664,2023-04-08,90,75,78,75,73,82.0,89.99997
2964,664,2023-04-15,90,73,73,70,73,82.0,89.99997
2965,664,2023-04-21,90,78,78,70,76,90.0,89.99997
2966,664,2023-04-27,90,75,75,76,74,90.0,89.99997
2967,664,2023-04-30,90,76,76,69,75,90.0,89.99997
2968,664,2023-05-08,90,75,74,81,74,90.0,89.99997
2969,664,2023-05-13,90,75,71,68,74,90.0,89.99997
2970,664,2023-05-21,90,77,74,76,76,90.0,89.99997
2971,664,2023-05-28,90,75,74,77,75,90.0,89.99997
2972,664,2024-09-21,0,73,74,64,75,90.0,89.99997
2973,664,2024-09-30,0,42,38,36,40,67.5,21.125393
2974,664,2024-10-05,90,24,19,17,22,45.0,4.713367
2975,664,2024-10-19,90,55,59,60,50,45.0,81.89995
2976,664,2024-10-26,90,64,71,70,61,45.0,89.99997
2977,664,2024-11-02,90,70,71,70,70,67.5,89.99997
2978,664,2024-11-09,90,83,81,73,78,90.0,89.99997
2979,664,2024-11-24,90,80,79,76,75,90.0,89.99997
2980,664,2024-11-29,90,79,78,76,75,90.0,89.99997
2981,664,2024-12-04,90,79,78,70,76,90.0,89.99997
2982,664,2024-12-07,90,78,80,81,75,90.0,89.99997
2983,664,2024-12-15,90,78,74,75,76,90.0,89.99997
2984,664,2024-12-22,90,74,74,72,73,90.0,89.99997
2985,664,2024-12-26,85,79,79,88,77,90.0,89.99997
2986,664,2024-12-29,85,79,79,75,70,88.75,89.99997
2987,664,2025-01-04,90,72,71,71,72,87.5,85.00543
2988,664,2025-01-16,90,72,76,71,69,87.5,89.99997
2989,664,2025-01-19,90,71,72,80,75,87.5,89.99997
2990,664,2025-01-25,90,75,75,65,72,88.75,89.99997
2991,664,2025-02-01,90,71,71,57,72,90.0,89.99997
2992,664,2025-02-15,90,78,79,80,74,90.0,89.99997
2993,664,2025-02-22,90,76,78,69,73,90.0,89.99997
2994,664,2025-02-25,58,74,72,68,73,90.0,89.99997
2995,664,2025-03-08,90,61,59,52,57,82.0,58.285873
2996,664,2025-03-15,90,69,72,62,63,82.0,89.99997
2997,664,2025-04-02,90,72,73,68,71,82.0,89.99997
2998,664,2025-04-06,90,73,81,86,70,82.0,89.99997
2999,664,2025-04-12,90,77,81,79,76,90.0,89.99997
3000,664,2025-04-19,90,77,79,71,74,90.0,89.99997
3001,664,2025-04-26,90,77,85,90,76,90.0,89.99997
3002,664,2025-05-03,90,78,80,77,74,90.0,89.99997
3003,664,2025-05-10,0,78,76,77,75,90.0,89.99997
3004,664,2025-05-18,0,42,41,41,43,67.5,21.125393
3005,672,2025-02-15,45,47,60,60,47,,69.31689
3006,672,2025-02-22,45,43,37,30,34,45.0,48.63944
3007,672,2025-02-25,1,47,48,46,43,45.0,39.660477
3008,672,2025-03-08,0,30,28,28,30,30.333333333333332,4.021795
3009,672,2025-03-15,0,12,13,8,10,22.75,0.684695
3010,672,2025-04-02,9,8,12,12,3,11.5,0.684695
3011,672,2025-04-06,26,10,14,17,10,2.5,6.549386
3012,672,2025-04-12,0,24,23,23,26,8.75,27.856102
3013,672,2025-04-19,5,9,10,19,16,8.75,2.5
3014,672,2025-04-26,0,12,16,24,8,10.0,4.3971
3015,672,2025-05-03,0,7,9,12,2,7.75,0.0
3016,672,2025-05-10,87,4,6,7,2,1.25,0.08
3017,672,2025-05-18,90,52,55,53,53,23.0,71.37579
3018,687,2024-09-21,0,21,20,24,21,,16.49203
3019,687,2024-09-29,9,13,10,2,10,0.0,4.108671
3020,687,2024-10-06,0,21,22,29,18,4.5,7.1540813
3021,687,2024-10-19,0,5,4,9,6,3.0,0.0
3022,687,2024-10-27,0,2,1,0,2,2.25,0.08
3023,687,2024-11-03,90,3,0,0,2,2.25,0.0
3024,687,2024-11-10,90,49,54,61,53,22.5,81.89995
3025,687,2024-11-23,90,63,63,66,58,45.0,89.99997
3026,687,2024-12-01,90,73,78,86,74,67.5,89.99997
3027,687,2024-12-05,90,81,85,90,78,90.0,89.99997
3028,687,2024-12-08,75,76,82,81,75,90.0,89.99997
3029,687,2024-12-15,90,70,69,69,67,86.25,89.99997
3030,687,2024-12-22,90,77,80,74,75,86.25,89.99997
3031,687,2024-12-26,86,73,73,77,71,86.25,89.99997
3032,687,2024-12-29,90,72,72,59,73,85.25,89.99997
3033,687,2025-01-04,45,75,80,90,75,89.0,89.99997
3034,687,2025-01-15,90,56,58,45,54,77.75,54.257206
3035,687,2025-01-19,45,71,71,83,66,77.75,89.99997
3036,687,2025-01-26,90,55,58,59,51,67.5,54.257206
3037,752,2024-09-21,0,4,10,8,2,,0.08
3038,752,2024-09-28,90,2,4,0,2,0.0,0.0
3039,752,2024-10-05,90,51,56,58,52,45.0,81.89995
3040,752,2024-10-19,90,65,71,76,61,60.0,89.99997
3041,752,2024-10-27,45,70,72,65,70,67.5,89.99997
3042,752,2024-11-02,90,59,62,63,55,78.75,58.285873
3043,752,2024-11-09,90,70,74,78,62,78.75,89.99997
3044,752,2024-11-25,56,76,77,74,74,78.75,89.99997
3045,752,2024-11-30,90,62,61,68,56,70.25,58.285873
3046,752,2024-12-03,0,70,70,60,65,81.5,89.99997
3047,752,2024-12-09,2,38,33,33,41,59.0,17.096724
3048,752,2024-12-16,0,21,16,7,17,37.0,5.6304665
3049,752,2024-12-21,45,13,16,22,12,23.0,0.604695
3050,752,2024-12-26,71,32,30,33,41,11.75,37.24048
3051,752,2024-12-29,45,54,54,56,55,29.5,52.42113
3052,752,2025-01-04,52,47,42,44,49,40.25,48.63944
3053,752,2025-01-14,0,50,47,42,51,53.25,40.26517
3054,752,2025-01-18,0,29,27,17,28,42.0,3.104695
3055,752,2025-01-26,0,13,13,20,10,24.25,0.684695
3056,752,2025-02-03,0,8,6,5,4,13.0,0.604695
3057,752,2025-02-15,0,2,2,0,2,0.0,0.0
3058,752,2025-02-22,61,3,4,2,2,0.0,0.0
3059,752,2025-02-27,65,41,40,40,46,15.25,37.160477
3060,752,2025-03-10,64,53,53,46,53,31.5,52.42113
3061,752,2025-03-15,90,54,55,56,59,47.5,52.42113
3062,752,2025-04-01,0,69,68,73,70,70.0,89.99997
3063,752,2025-04-05,83,36,36,46,42,54.75,17.096724
3064,752,2025-04-13,77,60,62,75,52,59.25,75.48448
3065,752,2025-04-19,90,62,66,68,60,62.5,80.97675
3066,752,2025-04-26,90,69,76,79,65,62.5,89.99997
3067,752,2025-05-04,79,74,80,80,73,85.0,89.99997
3068,752,2025-05-11,82,71,80,79,70,84.0,89.99997
3069,752,2025-05-18,90,75,82,78,75,85.25,85.00543
3070,755,2024-12-09,0,3,5,0,2,,0.0
3071,755,2024-12-16,15,1,0,0,2,0.0,0.0
3072,755,2024-12-21,19,14,14,15,25,7.5,16.114475
3073,755,2024-12-26,0,20,18,23,20,11.333333333333334,16.114475
3074,755,2024-12-29,0,9,6,15,7,8.5,2.5
3075,755,2025-01-04,0,6,9,5,4,8.5,0.08
3076,755,2025-01-14,9,5,10,10,3,4.75,0.0
3077,755,2025-01-18,34,13,21,24,16,2.25,6.549386
3078,755,2025-01-26,15,30,33,35,31,10.75,37.160477
3079,755,2025-02-03,19,26,27,34,23,14.5,18.614473
3080,755,2025-02-15,45,27,29,33,22,19.25,16.194475
3081,755,2025-02-22,90,38,39,42,40,28.25,39.660477
3082,755,2025-02-27,65,62,63,70,63,42.25,89.99997
3083,755,2025-03-10,90,63,64,53,60,54.75,66.39462
3084,755,2025-03-15,0,70,68,69,73,72.5,89.99997
3085,755,2025-04-01,76,41,38,45,43,61.25,17.096724
3086,755,2025-04-05,45,56,55,51,52,57.75,73.42557
3087,755,2025-04-13,56,50,52,58,39,52.75,49.244133
3088,755,2025-04-19,10,48,47,45,46,44.25,39.660477
3089,755,2025-04-26,0,35,40,42,31,46.75,9.654081
3090,755,2025-05-04,0,15,17,22,12,27.75,0.684695
3091,755,2025-05-11,0,10,10,16,4,16.5,0.684695
3092,755,2025-05-18,0,3,1,0,3,2.5,0.0
3093,760,2022-08-06,90,66,71,69,68,,81.44557
3094,760,2022-08-31,30,38,45,41,40,90.0,16.112331
3095,760,2022-09-03,90,41,34,43,41,60.0,31.67521
3096,760,2022-09-17,80,62,62,69,59,70.0,89.99997
3097,760,2022-10-01,90,61,58,58,66,72.5,85.97128
3098,760,2022-10-08,18,72,73,65,72,72.5,89.99997
3099,760,2022-10-15,90,47,48,58,48,69.5,33.2112
3100,760,2022-10-23,0,69,72,73,57,69.5,89.99997
3101,760,2022-10-29,0,35,33,34,29,49.5,17.096724
3102,760,2022-11-05,16,15,20,25,9,27.0,4.108671
3103,760,2022-11-12,0,27,28,39,21,26.5,16.71917
3104,760,2022-12-26,31,5,8,5,17,4.0,2.5
3105,760,2022-12-31,18,35,36,32,41,11.75,37.24048
3106,760,2023-01-04,31,26,26,43,25,16.25,18.614473
3107,760,2023-01-14,26,36,34,36,40,20.0,39.660477
3108,760,2023-01-22,9,36,39,41,35,26.5,30.3561
3109,760,2023-02-04,83,25,26,31,18,21.0,9.049386
3110,760,2023-02-11,45,57,59,61,52,37.25,71.455795
3111,760,2023-02-18,28,48,49,49,36,40.75,48.63944
3112,760,2023-02-24,0,41,37,37,35,41.25,33.49053
3113,760,2023-03-01,66,27,22,27,25,39.0,3.104695
3114,760,2023-03-04,0,48,48,55,48,34.75,50.605827
3115,760,2023-03-12,21,23,19,22,19,23.5,2.5
3116,760,2023-03-18,0,26,24,19,24,21.75,16.194475
3117,760,2023-04-01,0,16,22,24,16,21.75,3.104695
3118,760,2023-04-08,0,6,5,2,8,5.25,0.08
3119,760,2023-04-15,0,4,3,0,3,5.25,0.0
3120,760,2023-04-22,0,3,6,2,2,0.0,0.0
3121,760,2023-04-25,0,1,3,0,2,0.0,0.0
3122,760,2023-04-29,0,2,2,0,2,0.0,0.0
3123,760,2023-05-06,0,2,3,0,2,0.0,0.0
3124,760,2023-05-13,0,3,4,0,2,0.0,0.0
3125,760,2023-05-20,0,2,2,0,2,0.0,0.0
3126,760,2023-05-28,45,3,10,8,2,0.0,0.0
3127,760,2023-08-14,76,74,77,79,72,11.25,89.99997
3128,760,2023-09-16,64,66,67,76,59,30.25,79.47581
3129,760,2023-09-23,45,63,61,62,61,46.25,62.004787
3130,760,2023-09-30,73,54,61,63,50,57.5,40.26517
3131,760,2023-10-08,45,60,67,78,60,64.5,60.210255
3132,760,2023-10-21,90,52,57,61,50,56.75,49.244133
3133,760,2023-10-28,90,66,72,65,57,63.25,89.99997
3134,760,2023-11-04,90,72,74,75,72,74.5,89.99997
3135,760,2023-11-11,86,75,70,65,72,78.75,89.99997
3136,760,2023-11-27,18,76,80,83,73,89.0,89.99997
3137,760,2023-12-02,0,49,60,49,46,71.0,32.226803
3138,760,2023-12-05,0,33,27,30,26,48.5,3.104695
3139,760,2023-12-09,0,17,13,21,13,26.0,0.684695
3140,760,2023-12-17,20,4,2,0,2,4.5,0.0
3141,760,2023-12-24,86,20,20,22,34,5.0,16.114475
3142,760,2023-12-27,79,52,54,60,54,26.5,79.47581
3143,760,2023-12-30,72,61,66,74,61,46.25,80.97675
3144,760,2024-01-22,0,67,69,78,65,64.25,69.1892
3145,760,2024-02-01,36,40,39,57,42,59.25,12.083659
3146,760,2024-02-04,86,41,37,34,43,46.75,37.84517
3147,760,2024-02-10,90,61,60,66,58,48.5,79.47581
3148,760,2024-02-17,90,67,68,67,66,53.0,89.99997
3149,760,2024-02-25,76,72,72,79,73,75.5,89.99997
3150,760,2024-03-02,90,79,83,88,71,85.5,89.99997
3151,760,2024-03-09,90,77,70,84,75,86.5,89.99997
3152,760,2024-03-30,63,81,77,72,78,86.5,89.99997
3153,760,2024-04-02,90,67,73,90,60,79.75,63.01673
3154,760,2024-04-06,54,80,77,77,72,83.25,89.99997
3155,760,2024-04-13,0,61,66,81,55,74.25,54.257206
3156,760,2024-04-20,15,37,38,50,29,51.75,7.1333666
3157,760,2024-04-24,90,33,36,25,30,39.75,16.79917
3158,760,2024-04-27,84,56,62,54,53,39.75,81.89995
3159,760,2024-05-04,90,63,66,70,60,47.25,85.97128
3160,760,2024-05-11,60,69,70,68,68,69.75,89.99997
3161,760,2024-05-19,77,66,64,76,60,81.0,54.257206
3162,760,2024-09-21,90,67,68,77,67,77.75,79.47581
3163,760,2024-09-28,90,71,74,48,68,79.25,89.99997
3164,760,2024-10-05,90,77,73,72,75,79.25,89.99997
3165,760,2024-10-20,90,82,81,90,75,86.75,89.99997
3166,760,2024-10-26,90,78,71,81,77,90.0,89.99997
3167,760,2024-11-02,90,86,70,57,78,90.0,89.99997
3168,760,2024-11-09,90,78,71,81,73,90.0,89.99997
3169,760,2024-11-23,90,80,70,74,77,90.0,89.99997
3170,760,2024-11-30,90,80,77,83,76,90.0,89.99997
3171,760,2024-12-04,90,76,75,69,74,90.0,89.99997
3172,760,2024-12-09,85,75,75,86,76,90.0,89.99997
3173,760,2024-12-14,90,78,87,88,73,88.75,89.99997
3174,760,2024-12-22,0,76,17,9,73,88.75,89.99997
3175,760,2024-12-26,86,41,56,76,42,66.25,17.096724
3176,760,2024-12-29,90,65,91,90,57,65.25,75.48448
3177,760,2025-01-06,90,73,96,90,72,66.5,89.99997
3178,760,2025-01-15,90,69,67,69,71,66.5,89.99997
3179,760,2025-01-20,73,75,77,73,74,89.0,89.99997
3180,760,2025-01-25,86,70,81,90,65,85.75,78.21242
3181,760,2025-02-01,72,73,79,74,71,84.75,85.00543
3182,760,2025-02-16,90,73,74,75,67,80.25,69.1892
3183,760,2025-02-22,79,74,71,70,74,80.25,89.99997
3184,760,2025-02-25,90,73,76,79,71,81.75,85.97128
3185,760,2025-03-08,90,77,75,85,75,82.75,89.99997
3186,760,2025-03-15,79,76,74,74,75,87.25,89.99997
3187,760,2025-04-01,81,75,79,81,70,84.5,89.99997
3188,760,2025-04-05,87,75,74,85,72,85.0,85.00543
3189,760,2025-04-13,69,74,75,75,70,84.25,80.97675
3190,760,2025-04-20,81,74,86,90,69,79.0,62.004787
3191,760,2025-04-26,76,77,85,81,73,79.5,85.00543
3192,760,2025-05-02,90,79,81,69,72,78.25,80.97675
3193,760,2025-05-10,90,75,86,90,77,79.0,89.99997
3194,760,2025-05-20,90,78,76,73,76,84.25,89.99997
3195,799,2025-02-01,0,2,5,0,3,,0.0
3196,799,2025-02-16,0,3,2,0,2,0.0,0.0
3197,799,2025-02-22,0,1,3,0,2,0.0,0.0
3198,799,2025-02-25,0,3,4,1,2,0.0,0.0
3199,799,2025-03-08,0,2,2,0,2,0.0,0.0
3200,799,2025-03-15,0,2,3,0,2,0.0,0.0
3201,799,2025-04-01,0,2,1,0,2,0.0,0.0
3202,799,2025-04-05,0,1,3,0,2,0.0,0.0
3203,799,2025-04-13,0,3,3,2,1,0.0,0.0
3204,799,2025-04-20,0,1,2,0,2,0.0,0.0
3205,799,2025-04-26,0,2,3,0,2,0.0,0.0
3206,799,2025-05-02,0,3,2,0,2,0.0,0.0
3207,799,2025-05-10,0,1,1,0,3,0.0,0.0
3208,799,2025-05-20,0,3,4,0,2,0.0,0.0
3209,811,2022-08-05,0,83,77,85,79,,89.99997
3210,811,2022-08-31,26,9,5,1,4,0.0,0.99709994
3211,811,2022-09-04,10,29,26,32,35,13.0,27.936102
3212,811,2022-09-18,4,20,23,29,21,12.0,9.049386
3213,811,2022-10-01,1,14,19,23,11,10.0,4.3971
3214,811,2022-10-09,90,10,13,6,3,10.25,0.99709994
3215,811,2022-10-16,90,54,55,61,54,26.25,81.97995
3216,811,2022-10-23,90,67,70,63,64,46.25,89.99997
3217,811,2022-10-30,62,73,73,75,73,67.75,89.99997
3218,811,2022-11-06,0,70,72,76,60,83.0,63.01673
3219,811,2022-11-12,0,37,37,42,41,60.5,7.1333666
3220,811,2022-12-26,0,25,24,24,24,38.0,0.684695
3221,811,2022-12-31,30,12,12,3,8,15.5,0.604695
3222,811,2023-01-03,14,27,18,18,37,7.5,30.990517
3223,811,2023-01-15,4,21,12,15,21,11.0,18.614473
3224,811,2023-01-22,45,14,13,11,12,12.0,4.3971
3225,811,2023-02-04,5,41,43,51,43,23.25,37.24048
3226,811,2023-02-11,0,24,23,26,21,17.0,6.8171
3227,811,2023-02-15,82,14,18,19,11,13.5,0.08
3228,811,2023-02-18,11,50,46,50,49,33.0,71.455795
3229,811,2023-02-25,1,29,25,24,21,24.5,18.028349
3230,811,2023-03-01,0,16,16,15,11,23.5,0.99709994
3231,811,2023-03-04,45,14,11,18,13,23.5,0.684695
3232,811,2023-03-12,10,35,31,41,41,14.25,37.24048
3233,811,2023-10-08,15,25,24,24,34,14.0,16.194475
3234,811,2023-10-21,45,21,17,21,22,17.5,18.614473
3235,811,2023-10-28,24,36,38,41,40,28.75,37.24048
3236,811,2023-11-04,90,38,39,48,34,23.5,30.3561
3237,811,2023-11-11,90,60,55,60,55,43.5,89.99997
3238,811,2023-11-25,90,70,66,75,71,62.25,89.99997
3239,811,2023-12-02,78,74,69,80,74,73.5,89.99997
3240,811,2023-12-31,45,78,77,90,72,87.0,89.99997
3241,811,2024-01-20,0,61,59,80,56,75.75,53.2728
3242,811,2024-01-30,0,36,40,45,34,53.25,3.104695
3243,811,2024-02-04,0,20,31,35,22,30.75,0.684695
3244,811,2024-03-31,24,8,9,2,5,11.25,0.604695
3245,811,2024-04-03,16,24,19,12,39,6.0,27.856102
3246,811,2024-04-06,18,23,23,27,21,10.0,18.614473
3247,811,2024-04-14,23,23,20,12,21,14.5,18.614473
3248,811,2024-04-20,0,30,31,43,31,20.25,30.3561
3249,811,2024-04-23,71,11,8,3,15,14.25,2.5
3250,811,2024-04-28,90,48,47,53,47,28.0,50.001133
3251,811,2024-05-04,90,59,56,61,56,46.0,89.99997
3252,811,2024-05-12,90,71,71,71,67,62.75,89.99997
3253,811,2024-05-19,90,76,73,90,77,85.25,89.99997
3254,817,2024-03-31,0,2,0,0,2,,0.0
3255,817,2024-04-03,0,1,2,0,3,0.0,0.0
3256,817,2024-04-06,0,3,5,0,2,0.0,0.0
3257,817,2024-04-14,0,1,0,0,2,0.0,0.0
3258,817,2024-04-20,0,3,5,2,2,0.0,0.0
3259,817,2024-04-23,0,2,0,0,2,0.0,0.0
3260,817,2024-04-28,0,2,0,0,3,0.0,0.0
3261,817,2024-05-04,0,1,1,0,3,0.0,0.0
3262,817,2024-05-12,0,3,1,0,2,0.0,0.0
3263,817,2024-05-19,0,1,0,0,3,0.0,0.0
3264,828,2022-08-06,4,50,51,51,52,,81.89995
3265,828,2022-09-03,90,2,4,0,2,4.0,0.0
3266,828,2022-09-17,90,52,53,54,53,47.0,81.89995
3267,828,2022-10-01,70,63,67,67,62,61.333333333333336,89.99997
3268,828,2022-10-08,0,62,62,70,61,63.5,70.423294
3269,828,2022-10-15,0,39,34,31,41,62.5,16.112331
3270,828,2022-10-19,0,20,20,14,25,40.0,0.684695
3271,828,2022-10-23,80,11,17,30,10,17.5,0.604695
3272,828,2022-10-29,90,50,51,48,52,20.0,69.31689
3273,828,2022-11-06,90,66,62,83,64,42.5,89.99997
3274,828,2022-11-12,56,69,62,71,72,65.0,89.99997
3275,828,2022-12-26,90,65,66,70,59,79.0,58.285873
3276,828,2023-01-01,90,77,74,90,74,81.5,89.99997
3277,828,2023-01-04,85,77,72,83,74,81.5,89.99997
3278,828,2023-01-15,87,78,72,75,76,80.25,89.99997
3279,828,2023-01-19,12,78,78,81,74,88.0,85.00543
3280,828,2023-01-23,0,45,43,46,47,68.5,18.633045
3281,828,2023-02-05,0,28,30,27,26,46.0,4.713367
3282,828,2023-02-11,0,14,9,0,15,24.75,0.684695
